"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"DDX20",488.4811069319,5.29326937784399e-07,0.164808810267406,0.832137348033431,0.405331422830244,0.874928037436203,"Stable"
"ISY1",535.386826644255,-1.69322360895567e-06,0.267312014213491,-0.434141649093997,0.664185582709063,0.94796404168996,"Stable"
"SEMA7A",460.931195591482,-6.97099859351772e-07,0.532618021666089,-0.356900470614004,0.721166317337257,0.958946917477268,"Stable"
"NPR1",481.212999927574,-1.84156147383997e-06,0.320041758917853,-0.5617169108684,0.574308910634576,0.928992652698316,"Stable"
"IL1R2",514.530782823783,3.82381655990644e-07,0.359109088586497,0.128062443953164,0.898099556656081,0.985854768711449,"Stable"
"ABHD17C",422.190881988286,2.71610742967853e-06,0.3637201599551,0.978452900312256,0.327850375342627,0.847011093605108,"Stable"
"FAM172A",541.978081755132,-2.49215541866105e-05,0.190215404115438,0.790618590864559,0.429166594866981,0.884310876042031,"Stable"
"MOB3B",360.179989595502,-2.20996615254227e-07,0.462972808261942,-0.103068555554383,0.917908561113023,0.988085455511034,"Stable"
"INCENP",447.122096013571,2.01501174521313e-06,0.276580783642153,0.539041896666745,0.589857945838943,0.934744500223271,"Stable"
"SNX24",494.524965574821,-1.67741676194445e-07,0.201516562621501,-0.0350975867401713,0.972001925730632,0.997912615128768,"Stable"
"CERCAM",329.982022211835,-2.06953659295763e-06,0.510626251940764,-0.866271120476184,0.386341499602087,0.865979462740616,"Stable"
"MST1L",447.021467955396,-3.35505480529165e-06,0.322179845533028,-1.0171379687422,0.309087800184181,0.837172977637507,"Stable"
"NGFR",463.448366651847,-9.10836546398179e-07,0.598825076533058,-0.517975735859806,0.604475198742972,0.937726068590418,"Stable"
"CLN8",469.703607564689,9.16327835315395e-07,0.314386049630169,0.4121598538886,0.680222260489145,0.951083526605527,"Stable"
"CEBPA-DT",546.97742703729,1.41406002512195e-06,0.402286910530551,0.54274466322509,0.587305618227091,0.934225868785655,"Stable"
"FAM13B",525.081192212454,-1.77727129999178e-05,0.233996160580777,0.816662434380085,0.41412136470669,0.880017581163225,"Stable"
"SLC26A2",458.867339725,3.18341265709604e-07,0.277697172076303,0.0817883466780209,0.934815023030179,0.991015689313622,"Stable"
"ENKD1",485.793253478374,-1.49578403553507e-06,0.261002380009471,-1.02439967623854,0.305646534832307,0.836617997206084,"Stable"
"SLC16A14",152.930521804221,5.46472825738192e-06,0.449708712865153,-0.878135075950517,0.379870419894277,0.863858153819723,"Stable"
"ENTPD8",672.563852694727,-7.19595306765327e-07,0.533868388233757,-0.369026921559383,0.712107658296304,0.956613552983853,"Stable"
"AGO3",494.560671008381,-3.43884159395674e-06,0.213853294935133,-0.712677044429799,0.476045624512206,0.898472005131917,"Stable"
"AKAP10",490.472806613135,4.4941136086353e-07,0.159848173487816,0.0671634266395233,0.946451600666921,0.993449725772812,"Stable"
"AC010503.4",540.094783100204,-3.57095055782025e-06,0.324367689823756,-1.08775141657503,0.276704862508122,0.818910420095009,"Stable"
"THBS3",457.769634987691,-1.91922551249295e-06,0.280640934256162,-0.514624246051707,0.606815618811159,0.937726068590418,"Stable"
"KCTD9",463.91738712045,4.90057079088448e-06,0.266387011111481,0.363155087600482,0.716489035502627,0.958299996563266,"Stable"
"NUTM2A-AS1",508.796306354761,-2.17567942298166e-06,0.222244027528121,-0.462747227859816,0.643545561615565,0.944741942453921,"Stable"
"FIG4",475.276576955188,-7.76160796195509e-06,0.197769341712257,-0.970460293699374,0.331817107511057,0.848682472502958,"Stable"
"ZNF329",530.426575777621,7.1788906326035e-06,0.305869898146804,2.23965344010682,0.0251134304589549,0.377431180201193,"Stable"
"MEP1A",141.55909275732,-1.15926271794368e-06,1.06277033504002,1.10828548430864,0.26773854238948,0.811577521683279,"Stable"
"MOSPD1",538.912010278527,1.79672184328083e-06,0.388213864877015,0.682922538184905,0.494655791379305,0.901145192947228,"Stable"
"TMEM128",493.201260802234,4.64182461039707e-07,0.187932543305255,0.081532758219949,0.935018274298174,0.991015689313622,"Stable"
"RAB33B",574.213062965518,-1.00450911062553e-05,0.313819383701948,0.86176659928899,0.388815968381994,0.866783914747283,"Stable"
"JDP2",474.568493956108,1.74316497992763e-07,0.298106520784046,-0.93805297648738,0.34821718580605,0.857098716943946,"Stable"
"ZNF580",533.641427558816,-1.43240069495687e-06,0.320916219955671,-0.439394092460958,0.660376006307628,0.947230650741914,"Stable"
"SOCS7",442.596435333271,2.04083752703426e-06,0.2527441446139,0.497869345556936,0.618576134838674,0.938361581630629,"Stable"
"TBC1D8B",539.07437884288,-2.40670066596992e-06,0.287935808054685,-0.658605879240141,0.510148886549391,0.907752048483389,"Stable"
"SMOC2",521.015945415639,-7.81318365409536e-07,0.523562836454088,-1.28587128135138,0.198487987936265,0.759654591836901,"Stable"
"MED6",551.883673166132,6.73686666886982e-06,0.196417219421487,1.29990627845391,0.19363309298688,0.755807632794032,"Stable"
"MXD3",546.752508611773,-7.77819025621043e-06,0.376464592409013,-1.4743631789088,0.140383832822957,0.692990334318199,"Stable"
"ZFP41",549.280279831131,4.94924321921933e-07,0.323067917425,0.210434780963675,0.833328349057668,0.978069762025385,"Stable"
"ZNF558",529.294825733392,2.80439038846824e-05,0.312398315542022,1.1705468116966,0.241780987391873,0.792853237875947,"Stable"
"SELPLG",446.923986636621,-7.34459091798938e-06,0.318312844435843,-2.15478222587251,0.0311788797693275,0.414811581931081,"Stable"
"SLC9A3-AS1",299.036705607278,-1.72517999146563,0.460137345052871,2.38676391815313,0.016997402418867,0.319348221271603,"Stable"
"CNTRL",523.577844879583,3.36250719638709e-06,0.353052281198252,1.18490927763923,0.236053318789681,0.789110351824292,"Stable"
"HSPA6",142.995790424368,4.62254893690169e-08,0.370170679761,0.0129053917152223,0.9897032730186,0.998446284034292,"Stable"
"TSPAN7",487.169096898414,-7.94325769104619e-06,0.34601278186306,-2.51794773276482,0.0118040836234513,0.276829515317781,"Stable"
"POGLUT2",513.516942962567,-1.6504941714677e-06,0.386625122709248,-0.630198075104163,0.528564998520701,0.915940874758986,"Stable"
"ARFGEF3",371.167793165893,-1.45237065747412e-06,0.739714567455189,-0.992891850647362,0.320762661618852,0.844273767619889,"Stable"
"WBP4",554.341446445062,1.19684459645508e-05,0.172565440829389,0.418861503662617,0.675317352824845,0.950057785060865,"Stable"
"CXCL6",273.790434905249,2.61010153855639e-07,1.1211974544653,0.273992681738348,0.784090245665036,0.96938164922583,"Stable"
"ZNF830",505.916141513925,-4.18580103316023e-06,0.121344538578685,-0.487200479167351,0.626116265810543,0.940747629435892,"Stable"
"GINS1",439.2355902118,-1.08307931739592e-06,0.402746462499684,-0.417553456777989,0.67627363230747,0.950217556614323,"Stable"
"MXRA5",283.481006281389,2.42054457942713e-06,0.535110743014526,1.34073298430446,0.180007161333045,0.745638097936393,"Stable"
"TMEM92",854.297329453544,-2.01314381181884e-06,0.821642135107099,-0.331870561995573,0.73998699991335,0.960842418476911,"Stable"
"RFX7",535.131439705686,-1.01012778704009e-06,0.26817279666299,-0.262407302963559,0.793007442952533,0.970964123981482,"Stable"
"HMCN2",808.460655601284,-1.48759959519778e-06,0.739689846511391,-1.01769434558389,0.308823235263798,0.837172977637507,"Stable"
"ITGAM",471.119520699195,2.57770628651104e-07,0.430132892874632,0.101776729519577,0.918933896871308,0.988313769563447,"Stable"
"CIPC",613.558196079449,3.3537837189558e-07,0.325090099743995,0.10062063225971,0.919851617654173,0.988351206202888,"Stable"
"HAUS2",486.399107665793,3.7710711060858e-06,0.204820538733271,0.749464993994188,0.45357699006281,0.892488885004401,"Stable"
"DCP1B",521.98515646648,-1.53845757218682e-05,0.211702758326642,-1.40987954048333,0.158575254853205,0.717424381154506,"Stable"
"SENP7",508.686034129732,-1.75378857954573e-05,0.23270080512103,1.14629715846207,0.251672218271388,0.800791257381307,"Stable"
"SPINT2",86.2715975210447,1.93878598143942e-06,0.548751020371339,-1.09018095407977,0.275633441375434,0.81836555464551,"Stable"
"HDAC4",488.684426105608,2.92685411196466e-07,0.295199157796544,0.0796384092560854,0.936524846048268,0.991623848122402,"Stable"
"TRBC2",387.866825168054,-0.913282263787329,0.444879336252733,-3.00237749980228,0.00267879762034262,0.151509805695051,"Stable"
"RAB2B",516.844885312034,-2.39887802661528e-06,0.200505829309159,-0.150585968750062,0.880302330481686,0.984438422829278,"Stable"
"DIPK2B",528.082328331823,2.92690748329948e-06,0.247561816993935,0.205364249604295,0.837287549652481,0.979304464951882,"Stable"
"SPATA5L1",457.554003140694,1.00857072581619e-05,0.178526714946577,1.78101009069601,0.074910802293433,0.569886492667058,"Stable"
"LDB2",513.011140163332,-2.54130985665204e-06,0.350740862212794,-0.840710897570687,0.400509914072843,0.873075770023151,"Stable"
"PLEK2",297.748967704376,-2.2128043984728e-07,0.634907148076016,2.07700582864528,0.0378010212640259,0.446899025937256,"Stable"
"LRRC2",561.604934525372,-6.28311738723967e-06,0.414673782699144,-0.945087045149122,0.344614438603534,0.855139016954063,"Stable"
"GIMAP8",497.766525510796,-6.68676815857266e-06,0.287521841303052,-1.67462554444121,0.0940077241258112,0.617512647713456,"Stable"
"ZNF579",500.695747930527,-2.97399927333255e-06,0.350457572834061,-0.980143461132551,0.32701530849533,0.847011093605108,"Stable"
"TRIM31",366.984798034776,-2.43455862820275e-06,0.479561527228797,-1.08704084224284,0.277018760178314,0.818910420095009,"Stable"
"TLR4",546.784501087888,-1.15441487760011e-06,0.358714029586195,-0.396373742719654,0.69182933347406,0.952491312443839,"Stable"
"RELL1",497.732050604273,-2.87068566948016e-07,0.277002240689146,-0.596986880982668,0.550516139512843,0.922344052803032,"Stable"
"TLCD2",396.832460266834,7.58211146400425e-06,0.307681547444951,0.125922889859222,0.899792963410643,0.985936292466181,"Stable"
"FZD1",298.191260735841,-8.32896898227741e-07,0.35097730174573,-0.167285234929003,0.867145621255411,0.982000183075773,"Stable"
"FAM174B",454.9412808129,-1.37583476692649e-06,0.443660977834181,-0.579473566897196,0.562269677351411,0.92601291858535,"Stable"
"NUP35",488.275560105829,-2.06376548457403e-05,0.183039441187464,1.66202106595052,0.0965085507162121,0.622238893201363,"Stable"
"POLA1",498.116709740254,4.38955701492365e-06,0.262082422129019,1.13362946622177,0.256950007521118,0.805047552047467,"Stable"
"CENPBD1P1",505.501226028817,3.13238591641421e-07,0.185959880046043,0.146786178256343,0.883300794659367,0.98458360242328,"Stable"
"SLC49A4",463.856967990116,9.41648011241003e-06,0.191699086331035,1.78951124379072,0.0735325183296822,0.566257702149112,"Stable"
"PDCL",525.998590594235,7.59344810798873e-06,0.149717851520214,1.10632036188163,0.268587881583362,0.81273763102289,"Stable"
"MTHFSD",510.667853374862,1.57431052443524e-05,0.178852882721735,-1.42752241822417,0.153429368024018,0.713460689246125,"Stable"
"GPATCH1",491.59009705726,9.0776724110864e-06,0.184858689434963,-0.0264242809323426,0.9789189275262,0.998440579039769,"Stable"
"C11orf49",525.91661947096,3.57415674304459e-06,0.382113876029841,1.38272283416155,0.16674986764067,0.730372296614949,"Stable"
"ADHFE1",550.401524195919,-6.13660761317487e-07,0.361430522872683,-0.2156907355478,0.829228823212659,0.977845597768623,"Stable"
"ZBTB43",533.106319549431,1.4413837204182e-06,0.297472772912622,0.406790620528892,0.68416177619081,0.951083526605527,"Stable"
"HSF4",461.674612986023,4.15286768365803e-07,0.3204925269545,0.124855242956662,0.900638151962615,0.985936292466181,"Stable"
"B3GNT5",303.767633798532,3.21368326632587e-06,0.507324795450364,1.72696723428469,0.0841735481756951,0.592402225371792,"Stable"
"MUC5AC",1.11719542148572,2.19631204739297e-06,0.974563666936113,-2.07575615297678,0.0379165095592477,NA,"Stable"
"TSPAN5",206.775334142657,2.29444466099533e-06,0.427324882060825,-1.08527586205117,0.277799493343968,0.819021831306442,"Stable"
"NCS1",448.034679073566,-1.98826384373606e-06,0.388373501192592,-0.729564284143957,0.465656560371718,0.895655781744701,"Stable"
"ZFP90",477.549616081838,1.19381548852446e-05,0.194942029424957,0.0630835026318818,0.949700011123986,0.994009430397595,"Stable"
"FRMD6",446.68176265788,-3.77552248025937e-06,0.308456133357978,-0.689218177006621,0.490685979735855,0.900629162358173,"Stable"
"MAP11",502.812803319163,-4.95188483703441e-06,0.175750751221942,0.393287987615361,0.694106789404982,0.952855913327789,"Stable"
"ANO8",460.56533943653,8.11263213136979e-07,0.350056208254892,0.199837051212408,0.84160802306363,0.979563285657982,"Stable"
"FMNL1",354.077590130862,-1.43030185278418e-05,0.330149881570006,-2.26154550291982,0.0237254983128622,0.370432243703552,"Stable"
"SYNE4",661.089468765961,8.77054278679031e-07,0.500778945712743,0.424110404920511,0.671485297609609,0.949100026196216,"Stable"
"CASP1",482.502545103235,-6.69015260904473e-06,0.289478279843052,-1.79872417245048,0.0720623232402955,0.563076038296917,"Stable"
"ARHGEF37",525.072099491627,-4.20085761164399e-08,0.489475679263467,-0.0256437375937299,0.979541499973214,0.998440579039769,"Stable"
"NTAQ1",513.349356578585,5.51565441109741e-06,0.312472650227247,1.75110016979178,0.0799286569974988,0.582030125541894,"Stable"
"ZNF680",558.452299425142,5.47477009730862e-07,0.315490730187131,0.214597793011586,0.830080914772014,0.977845597768623,"Stable"
"SPSB2",543.155690927248,-3.58936916346894e-06,0.284539840313608,-1.21476793851548,0.224454612352043,0.778262292599967,"Stable"
"ZNF414",509.981298815191,-1.901387942625e-06,0.217812679291081,-0.466074230713354,0.641162367918661,0.944533528401794,"Stable"
"SUSD2",460.680410748904,-6.49665852671542e-06,0.534764197367363,-1.26785830818475,0.204848555082159,0.763176998574006,"Stable"
"ANKEF1",530.580664795847,3.30549157279196e-06,0.287710227900117,0.93370328552838,0.350456969755591,0.857196552824834,"Stable"
"AC008549.1",465.404089815236,-3.9834797634869e-07,0.682291403435073,-0.264847635040978,0.791126839289596,0.970790308497108,"Stable"
"ZNF367",579.75168992514,2.32517385923158e-06,0.40108135538561,0.925379525186814,0.354768525323356,0.858718907801873,"Stable"
"AC006001.3",520.5458471919,9.68516194861569e-06,0.17980668442329,1.71099973188777,0.0870811623212155,0.602410780441285,"Stable"
"ETAA1",503.67304227204,6.93487610558509e-06,0.195158045588214,1.32936899420686,0.183726261980885,0.748041937800874,"Stable"
"SRP19",573.2373104628,-2.77809150822954e-06,0.239846663885915,0.117922084896732,0.90612939411967,0.986489108357548,"Stable"
"MINDY3",475.072057203086,9.87666826595867e-06,0.164138657725637,0.669456071628865,0.503204593707936,0.904335657731345,"Stable"
"ZNF605",507.935027640334,1.11088188429862e-05,0.212039209999348,2.65532918267187,0.0079231049516434,0.238164761939281,"Stable"
"DDX31",489.837043105606,2.6968623841643e-06,0.188722545950553,1.28101664770313,0.200187818738689,0.75971074926988,"Stable"
"SEC22A",504.86467861858,5.61837028149105e-06,0.176662548039704,0.966861375650195,0.33361333740705,0.849381631937367,"Stable"
"DNAL4",511.548397200531,3.84877832636501e-06,0.227281373711316,0.852912176575968,0.393708008627064,0.869570851982703,"Stable"
"PRSS2",2.15726153503879,1.68389896165627e-06,1.02173874053294,1.20977177942529,0.226366477849339,NA,"Stable"
"NABP1",521.097730999622,-1.06674271206626e-06,0.375616568969152,-0.384619633275259,0.700519245853219,0.95364293031288,"Stable"
"IL33",324.155699093001,-1.41382893413251e-05,0.495330465694368,-0.539820703659427,0.58932068762843,0.934744500223271,"Stable"
"ENOX2",465.030204969511,-2.70724255647569e-06,0.237911311563642,-0.712868285411975,0.475927265730986,0.898472005131917,"Stable"
"LAMC2",69.1708421767567,2.6893844883655,0.689293929006276,0.3191084529139,0.74964427400317,0.962979541535307,"Stable"
"TUBE1",545.432654177447,-1.78256658675407e-06,0.352914491773671,0.800985895103602,0.423139811494856,0.881733024731833,"Stable"
"TMEM54",356.140387302279,-7.2779410583034e-08,0.463600662618281,2.16350036429128,0.0305027157436567,0.411280348352868,"Stable"
"RNF157",678.364239501664,6.5731217690462e-07,0.515148764485282,0.323431338965226,0.746368598780493,0.962011593629783,"Stable"
"GEMIN8",493.212063896813,3.33421328679078e-06,0.180330374825415,0.58094391155162,0.561278256013715,0.925852473723246,"Stable"
"GPATCH2",469.622458829569,-1.98008574055316e-05,0.235391249457256,0.631878462427292,0.527466297881447,0.915292579364377,"Stable"
"MYNN",502.352864304891,1.19286009646593e-05,0.1088449722603,1.25977111879458,0.20775194128733,0.764277228426393,"Stable"
"POLR3D",425.27650949729,1.54022502189918e-06,0.186718651661822,0.738982058378038,0.459917892076877,0.894685016193808,"Stable"
"CLP1",518.805577495749,3.48546809200638e-06,0.15046463094253,1.52002369363332,0.12850502084145,0.674965608118567,"Stable"
"C16orf91",548.85281375687,5.20403614648783e-06,0.266009106872451,1.37694315108104,0.168529824651099,0.731723398012273,"Stable"
"TRNT1",481.421339351175,8.84254639316338e-06,0.174345680655399,1.51512399229433,0.129741006824475,0.676075299263059,"Stable"
"AZGP1P1",629.063610181906,2.39721911748047e-07,0.497039219323394,0.108763252887042,0.913390270807799,0.986977527441159,"Stable"
"GMIP",424.150149864052,-3.88062107305003e-06,0.25043415592885,-0.919689234086818,0.357735180195497,0.858926837204212,"Stable"
"FAM110B",496.170709091802,2.40679463926656e-06,0.300023259424783,0.526705694069008,0.598397980838181,0.935911550733768,"Stable"
